Type;FSV-30;
3332999999.9999671;-54.714328765869141;-54.714328765869141
3336666666.6666336;-54.742450714111328;-54.742450714111328
3340333333.3333001;-54.559967041015625;-54.559967041015625
3343999999.9999666;-54.78057861328125;-54.78057861328125
3347666666.6666331;-54.850505828857422;-54.850505828857422
3351333333.3332996;-54.813594818115234;-54.813594818115234
3354999999.9999661;-54.616668701171875;-54.616668701171875
3358666666.6666327;-54.407356262207031;-54.407356262207031
3362333333.3332992;-54.647232055664063;-54.647232055664063
3365999999.9999657;-54.233570098876953;-54.233570098876953
3369666666.6666322;-53.926185607910156;-53.926185607910156
3373333333.3332987;-54.580097198486328;-54.580097198486328
3376999999.9999652;-54.256252288818359;-54.256252288818359
3380666666.6666317;-53.940635681152344;-53.940635681152344
3384333333.3332982;-54.326530456542969;-54.326530456542969
3387999999.9999647;-53.916774749755859;-53.916774749755859
3391666666.6666312;-53.984828948974609;-53.984828948974609
3395333333.3332977;-53.725700378417969;-53.725700378417969
3398999999.9999642;-53.253654479980469;-53.253654479980469
3402666666.6666307;-53.591152191162109;-53.591152191162109
3406333333.3332973;-53.19488525390625;-53.19488525390625
3409999999.9999638;-52.947891235351563;-52.947891235351563
3413666666.6666303;-53.264270782470703;-53.264270782470703
3417333333.3332968;-53.161842346191406;-53.161842346191406
3420999999.9999633;-52.558788299560547;-52.558788299560547
3424666666.6666298;-52.954174041748047;-52.954174041748047
3428333333.3332963;-53.193759918212891;-53.193759918212891
3431999999.9999628;-53.227672576904297;-53.227672576904297
3435666666.6666293;-52.9595947265625;-52.9595947265625
3439333333.3332958;-52.952728271484375;-52.952728271484375
3442999999.9999623;-53.448177337646484;-53.448177337646484
3446666666.6666288;-53.058525085449219;-53.058525085449219
3450333333.3332953;-53.222434997558594;-53.222434997558594
3453999999.9999619;-53.730506896972656;-53.730506896972656
3457666666.6666284;-53.360054016113281;-53.360054016113281
3461333333.3332949;-53.446632385253906;-53.446632385253906
3464999999.9999614;-53.509204864501953;-53.509204864501953
3468666666.6666279;-53.744434356689453;-53.744434356689453
3472333333.3332944;-53.644493103027344;-53.644493103027344
3475999999.9999609;-53.687747955322266;-53.687747955322266
3479666666.6666274;-53.642070770263672;-53.642070770263672
3483333333.3332939;-53.521324157714844;-53.521324157714844
3486999999.9999604;-53.717826843261719;-53.717826843261719
3490666666.6666269;-54.073287963867188;-54.073287963867188
3494333333.3332934;-53.61102294921875;-53.61102294921875
3497999999.9999599;-53.589328765869141;-53.589328765869141
3501666666.6666265;-53.512264251708984;-53.512264251708984
3505333333.333293;-53.110759735107422;-53.110759735107422
3508999999.9999595;-53.136165618896484;-53.136165618896484
3512666666.666626;-53.207637786865234;-53.207637786865234
3516333333.3332925;-53.009300231933594;-53.009300231933594
3519999999.999959;-52.726707458496094;-52.726707458496094
3523666666.6666255;-52.663242340087891;-52.663242340087891
3527333333.333292;-52.603096008300781;-52.603096008300781
3530999999.9999585;-52.128864288330078;-52.128864288330078
3534666666.666625;-52.436080932617187;-52.436080932617187
3538333333.3332915;-52.252002716064453;-52.252002716064453
3541999999.999958;-52.561878204345703;-52.561878204345703
3545666666.6666245;-52.465991973876953;-52.465991973876953
3549333333.3332911;-52.192131042480469;-52.192131042480469
3552999999.9999576;-52.214206695556641;-52.214206695556641
3556666666.6666241;-52.168739318847656;-52.168739318847656
3560333333.3332906;-52.405055999755859;-52.405055999755859
3563999999.9999571;-52.420276641845703;-52.420276641845703
3567666666.6666236;-52.269695281982422;-52.269695281982422
3571333333.3332901;-52.215377807617188;-52.215377807617188
3574999999.9999566;-52.278270721435547;-52.278270721435547
3578666666.6666231;-52.474140167236328;-52.474140167236328
3582333333.3332896;-52.860965728759766;-52.860965728759766
3585999999.9999561;-52.713714599609375;-52.713714599609375
3589666666.6666226;-52.800140380859375;-52.800140380859375
3593333333.3332891;-52.859104156494141;-52.859104156494141
3596999999.9999557;-52.978916168212891;-52.978916168212891
3600666666.6666222;-53.106834411621094;-53.106834411621094
3604333333.3332887;-52.925521850585937;-52.925521850585937
3607999999.9999552;-53.191307067871094;-53.191307067871094
3611666666.6666217;-52.905952453613281;-52.905952453613281
3615333333.3332882;-52.9249267578125;-52.9249267578125
3618999999.9999547;-53.075435638427734;-53.075435638427734
3622666666.6666212;-52.747512817382813;-52.747512817382813
3626333333.3332877;-52.788814544677734;-52.788814544677734
3629999999.9999542;-53.386528015136719;-53.386528015136719
3633666666.6666207;-52.913173675537109;-52.913173675537109
3637333333.3332872;-53.031295776367188;-53.031295776367188
3640999999.9999537;-53.016555786132813;-53.016555786132813
3644666666.6666203;-53.143585205078125;-53.143585205078125
3648333333.3332868;-52.891250610351563;-52.891250610351563
3651999999.9999533;-52.842750549316406;-52.842750549316406
3655666666.6666198;-52.447944641113281;-52.447944641113281
3659333333.3332863;-52.446708679199219;-52.446708679199219
3662999999.9999528;-52.190048217773437;-52.190048217773437
3666666666.6666193;-52.294834136962891;-52.294834136962891
3670333333.3332858;-52.148311614990234;-52.148311614990234
3673999999.9999523;-51.886318206787109;-51.886318206787109
3677666666.6666188;-51.819599151611328;-51.819599151611328
3681333333.3332853;-51.777545928955078;-51.777545928955078
3684999999.9999518;-51.808189392089844;-51.808189392089844
3688666666.6666183;-51.631004333496094;-51.631004333496094
3692333333.3332849;-51.661544799804688;-51.661544799804688
3695999999.9999514;-52.269134521484375;-52.269134521484375
3699666666.6666179;-52.145782470703125;-52.145782470703125
3703333333.3332844;-51.652721405029297;-51.652721405029297
3706999999.9999509;-52.214138031005859;-52.214138031005859
3710666666.6666174;-52.311470031738281;-52.311470031738281
3714333333.3332839;-52.190231323242187;-52.190231323242187
3717999999.9999504;-52.356311798095703;-52.356311798095703
3721666666.6666169;-52.772296905517578;-52.772296905517578
3725333333.3332834;-52.545391082763672;-52.545391082763672
3728999999.9999499;-52.720687866210938;-52.720687866210938
3732666666.6666164;-53.103946685791016;-53.103946685791016
3736333333.3332829;-52.494403839111328;-52.494403839111328
3739999999.9999495;-52.91473388671875;-52.91473388671875
3743666666.666616;-52.673263549804687;-52.673263549804687
3747333333.3332825;-53.165653228759766;-53.165653228759766
3750999999.999949;-52.976947784423828;-52.976947784423828
3754666666.6666155;-52.920036315917969;-52.920036315917969
3758333333.333282;-53.19049072265625;-53.19049072265625
3761999999.9999485;-52.870319366455078;-52.870319366455078
3765666666.666615;-52.901657104492187;-52.901657104492187
3769333333.3332815;-53.156486511230469;-53.156486511230469
3772999999.999948;-52.790618896484375;-52.790618896484375
3776666666.6666145;-52.536239624023438;-52.536239624023438
3780333333.333281;-52.279945373535156;-52.279945373535156
3783999999.9999475;-53.078605651855469;-53.078605651855469
3787666666.6666141;-52.397804260253906;-52.397804260253906
3791333333.3332806;-52.513378143310547;-52.513378143310547
3794999999.9999471;-52.399444580078125;-52.399444580078125
3798666666.6666136;-52.50274658203125;-52.50274658203125
3802333333.3332801;-52.477851867675781;-52.477851867675781
3805999999.9999466;-52.367172241210938;-52.367172241210938
3809666666.6666131;-51.984519958496094;-51.984519958496094
3813333333.3332796;-51.942405700683594;-51.942405700683594
3816999999.9999461;-52.071632385253906;-52.071632385253906
3820666666.6666126;-52.174758911132813;-52.174758911132813
3824333333.3332791;-52.604568481445313;-52.604568481445313
3827999999.9999456;-52.360073089599609;-52.360073089599609
3831666666.6666121;-52.084770202636719;-52.084770202636719
3835333333.3332787;-52.590919494628906;-52.590919494628906
3838999999.9999452;-52.788135528564453;-52.788135528564453
3842666666.6666117;-53.056125640869141;-53.056125640869141
3846333333.3332782;-52.753257751464844;-52.753257751464844
3849999999.9999447;-52.846347808837891;-52.846347808837891
3853666666.6666112;-53.132694244384766;-53.132694244384766
3857333333.3332777;-53.402198791503906;-53.402198791503906
3860999999.9999442;-53.581813812255859;-53.581813812255859
3864666666.6666107;-53.183742523193359;-53.183742523193359
3868333333.3332772;-53.289653778076172;-53.289653778076172
3871999999.9999437;-53.232082366943359;-53.232082366943359
3875666666.6666102;-53.518608093261719;-53.518608093261719
3879333333.3332767;-53.575157165527344;-53.575157165527344
3882999999.9999433;-53.843711853027344;-53.843711853027344
3886666666.6666098;-53.730262756347656;-53.730262756347656
3890333333.3332763;-53.731372833251953;-53.731372833251953
3893999999.9999428;-53.912586212158203;-53.912586212158203
3897666666.6666093;-53.946071624755859;-53.946071624755859
3901333333.3332758;-53.822364807128906;-53.822364807128906
3904999999.9999423;-53.74822998046875;-53.74822998046875
3908666666.6666088;-53.368988037109375;-53.368988037109375
3912333333.3332753;-53.879074096679687;-53.879074096679687
3915999999.9999418;-53.324848175048828;-53.324848175048828
3919666666.6666083;-53.347373962402344;-53.347373962402344
3923333333.3332748;-53.686626434326172;-53.686626434326172
3926999999.9999413;-52.972305297851563;-52.972305297851563
3930666666.6666079;-52.734184265136719;-52.734184265136719
3934333333.3332744;-53.031997680664063;-53.031997680664063
3937999999.9999409;-52.979072570800781;-52.979072570800781
3941666666.6666074;-52.989982604980469;-52.989982604980469
3945333333.3332739;-53.025794982910156;-53.025794982910156
3948999999.9999404;-53.060295104980469;-53.060295104980469
3952666666.6666069;-53.333694458007812;-53.333694458007812
3956333333.3332734;-53.377555847167969;-53.377555847167969
3959999999.9999399;-53.200447082519531;-53.200447082519531
3963666666.6666064;-53.73486328125;-53.73486328125
3967333333.3332729;-53.279354095458984;-53.279354095458984
3970999999.9999394;-53.715099334716797;-53.715099334716797
3974666666.6666059;-54.017894744873047;-54.017894744873047
3978333333.3332725;-54.033050537109375;-54.033050537109375
3981999999.999939;-53.959842681884766;-53.959842681884766
3985666666.6666055;-53.981887817382812;-53.981887817382812
3989333333.333272;-54.174201965332031;-54.174201965332031
3992999999.9999385;-54.264541625976563;-54.264541625976563
3996666666.666605;-54.310306549072266;-54.310306549072266
4000333333.3332715;-54.511882781982422;-54.511882781982422
4003999999.999938;-54.557357788085937;-54.557357788085937
4007666666.6666045;-54.742164611816406;-54.742164611816406
4011333333.333271;-54.502243041992188;-54.502243041992188
4014999999.9999375;-54.927581787109375;-54.927581787109375
4018666666.666604;-54.628696441650391;-54.628696441650391
4022333333.3332705;-54.396278381347656;-54.396278381347656
4025999999.9999371;-54.321640014648438;-54.321640014648438
4029666666.6666036;-54.481880187988281;-54.481880187988281
4033333333.3332701;-54.801929473876953;-54.801929473876953
4036999999.9999366;-54.139102935791016;-54.139102935791016
4040666666.6666031;-54.258098602294922;-54.258098602294922
4044333333.3332696;-53.806861877441406;-53.806861877441406
4047999999.9999361;-54.047576904296875;-54.047576904296875
4051666666.6666026;-54.041221618652344;-54.041221618652344
4055333333.3332691;-53.578029632568359;-53.578029632568359
4058999999.9999356;-53.901359558105469;-53.901359558105469
4062666666.6666021;-53.75299072265625;-53.75299072265625
4066333333.3332686;-53.823501586914063;-53.823501586914063
4069999999.9999352;-54.051841735839844;-54.051841735839844
4073666666.6666017;-53.564052581787109;-53.564052581787109
4077333333.3332682;-53.187992095947266;-53.187992095947266
4080999999.9999347;-53.501605987548828;-53.501605987548828
4084666666.6666012;-53.514011383056641;-53.514011383056641
4088333333.3332677;-53.655902862548828;-53.655902862548828
4091999999.9999342;-54.132438659667969;-54.132438659667969
4095666666.6666007;-53.654949188232422;-53.654949188232422
4099333333.3332672;-54.000267028808594;-54.000267028808594
4102999999.9999337;-53.936439514160156;-53.936439514160156
4106666666.6666002;-53.637985229492187;-53.637985229492187
4110333333.3332667;-54.264030456542969;-54.264030456542969
4113999999.9999332;-54.352863311767578;-54.352863311767578
4117666666.6665998;-54.441097259521484;-54.441097259521484
4121333333.3332663;-54.686695098876953;-54.686695098876953
4124999999.9999328;-54.350418090820313;-54.350418090820313
4128666666.6665993;-54.425312042236328;-54.425312042236328
4132333333.3332658;-54.266670227050781;-54.266670227050781
4135999999.9999323;-54.198268890380859;-54.198268890380859
4139666666.6665988;-54.1920166015625;-54.1920166015625
4143333333.3332653;-54.03143310546875;-54.03143310546875
4146999999.9999318;-54.468925476074219;-54.468925476074219
4150666666.6665983;-54.444744110107422;-54.444744110107422
4154333333.3332648;-54.603412628173828;-54.603412628173828
4157999999.9999313;-54.506038665771484;-54.506038665771484
4161666666.6665978;-54.372203826904297;-54.372203826904297
4165333333.3332644;-54.277603149414063;-54.277603149414063
4168999999.9999309;-54.203536987304687;-54.203536987304687
4172666666.6665974;-54.152725219726563;-54.152725219726563
4176333333.3332639;-53.722671508789062;-53.722671508789062
4179999999.9999304;-54.145072937011719;-54.145072937011719
4183666666.6665969;-53.846561431884766;-53.846561431884766
4187333333.3332634;-53.96917724609375;-53.96917724609375
4190999999.9999299;-53.738315582275391;-53.738315582275391
4194666666.6665964;-54.141853332519531;-54.141853332519531
4198333333.3332629;-53.813007354736328;-53.813007354736328
4201999999.9999294;-53.711944580078125;-53.711944580078125
4205666666.6665959;-53.91363525390625;-53.91363525390625
4209333333.3332624;-53.760700225830078;-53.760700225830078
4212999999.999929;-54.140213012695312;-54.140213012695312
4216666666.6665955;-54.456302642822266;-54.456302642822266
4220333333.333262;-54.250415802001953;-54.250415802001953
4223999999.9999285;-53.695716857910156;-53.695716857910156
4227666666.666595;-53.970630645751953;-53.970630645751953
4231333333.3332615;-54.287334442138672;-54.287334442138672
4234999999.999928;-54.427391052246094;-54.427391052246094
4238666666.6665945;-54.360500335693359;-54.360500335693359
4242333333.333261;-54.340770721435547;-54.340770721435547
4245999999.9999275;-54.707546234130859;-54.707546234130859
4249666666.666594;-54.564979553222656;-54.564979553222656
4253333333.3332605;-54.5333251953125;-54.5333251953125
4256999999.999927;-54.499076843261719;-54.499076843261719
4260666666.6665936;-54.493175506591797;-54.493175506591797
4264333333.3332601;-54.704578399658203;-54.704578399658203
4267999999.9999266;-54.999782562255859;-54.999782562255859
4271666666.6665931;-54.491737365722656;-54.491737365722656
4275333333.3332596;-54.866653442382813;-54.866653442382813
4278999999.9999261;-54.836368560791016;-54.836368560791016
4282666666.6665926;-54.770412445068359;-54.770412445068359
4286333333.3332591;-54.458263397216797;-54.458263397216797
4289999999.9999256;-54.786609649658203;-54.786609649658203
4293666666.6665921;-54.615962982177734;-54.615962982177734
4297333333.3332586;-54.942794799804688;-54.942794799804688
4300999999.9999256;-54.954036712646484;-54.954036712646484
4304666666.6665926;-54.415782928466797;-54.415782928466797
4308333333.3332596;-54.445026397705078;-54.445026397705078
4311999999.9999266;-54.636283874511719;-54.636283874511719
4315666666.6665936;-54.564571380615234;-54.564571380615234
4319333333.3332605;-54.399837493896484;-54.399837493896484
4322999999.9999275;-54.365158081054688;-54.365158081054688
4326666666.6665945;-54.246753692626953;-54.246753692626953
4330333333.3332615;-54.633949279785156;-54.633949279785156
4333999999.9999285;-54.039138793945313;-54.039138793945313
4337666666.6665955;-54.166851043701172;-54.166851043701172
4341333333.3332624;-54.528213500976563;-54.528213500976563
4344999999.9999294;-54.402332305908203;-54.402332305908203
4348666666.6665964;-54.721347808837891;-54.721347808837891
4352333333.3332634;-54.292427062988281;-54.292427062988281
4355999999.9999304;-54.802459716796875;-54.802459716796875
4359666666.6665974;-54.622825622558594;-54.622825622558594
4363333333.3332644;-54.892894744873047;-54.892894744873047
4366999999.9999313;-54.997844696044922;-54.997844696044922
4370666666.6665983;-55.120479583740234;-55.120479583740234
4374333333.3332653;-55.479850769042969;-55.479850769042969
4377999999.9999323;-55.292934417724609;-55.292934417724609
4381666666.6665993;-55.5250244140625;-55.5250244140625
4385333333.3332663;-55.508949279785156;-55.508949279785156
4388999999.9999332;-55.581527709960938;-55.581527709960938
4392666666.6666002;-55.667270660400391;-55.667270660400391
4396333333.3332672;-55.529266357421875;-55.529266357421875
4399999999.9999342;-55.700778961181641;-55.700778961181641
4403666666.6666012;-55.27349853515625;-55.27349853515625
4407333333.3332682;-55.455204010009766;-55.455204010009766
4410999999.9999352;-55.6566162109375;-55.6566162109375
4414666666.6666021;-56.089996337890625;-56.089996337890625
4418333333.3332691;-55.803432464599609;-55.803432464599609
4421999999.9999361;-55.553066253662109;-55.553066253662109
4425666666.6666031;-55.722434997558594;-55.722434997558594
4429333333.3332701;-55.693199157714844;-55.693199157714844
4432999999.9999371;-55.668441772460938;-55.668441772460938
4436666666.666604;-55.466224670410156;-55.466224670410156
4440333333.333271;-55.736763000488281;-55.736763000488281
4443999999.999938;-55.576255798339844;-55.576255798339844
4447666666.666605;-55.365768432617187;-55.365768432617187
4451333333.333272;-55.351276397705078;-55.351276397705078
4454999999.999939;-55.221477508544922;-55.221477508544922
4458666666.6666059;-55.594169616699219;-55.594169616699219
4462333333.3332729;-55.557605743408203;-55.557605743408203
4465999999.9999399;-55.526695251464844;-55.526695251464844
4469666666.6666069;-55.209629058837891;-55.209629058837891
4473333333.3332739;-55.302474975585938;-55.302474975585938
4476999999.9999409;-55.416099548339844;-55.416099548339844
4480666666.6666079;-55.522911071777344;-55.522911071777344
4484333333.3332748;-55.623973846435547;-55.623973846435547
4487999999.9999418;-55.301578521728516;-55.301578521728516
4491666666.6666088;-55.757877349853516;-55.757877349853516
4495333333.3332758;-55.944507598876953;-55.944507598876953
4498999999.9999428;-55.855792999267578;-55.855792999267578
4502666666.6666098;-56.08953857421875;-56.08953857421875
4506333333.3332767;-55.839759826660156;-55.839759826660156
4509999999.9999437;-56.147575378417969;-56.147575378417969
4513666666.6666107;-56.380344390869141;-56.380344390869141
4517333333.3332777;-56.215194702148437;-56.215194702148437
4520999999.9999447;-56.260986328125;-56.260986328125
4524666666.6666117;-56.3656005859375;-56.3656005859375
4528333333.3332787;-56.666309356689453;-56.666309356689453
4531999999.9999456;-56.410381317138672;-56.410381317138672
4535666666.6666126;-56.384025573730469;-56.384025573730469
4539333333.3332796;-56.552379608154297;-56.552379608154297
4542999999.9999466;-56.212963104248047;-56.212963104248047
4546666666.6666136;-56.244186401367187;-56.244186401367187
4550333333.3332806;-56.628700256347656;-56.628700256347656
4553999999.9999475;-56.354118347167969;-56.354118347167969
4557666666.6666145;-56.913211822509766;-56.913211822509766
4561333333.3332815;-56.432167053222656;-56.432167053222656
4564999999.9999485;-56.641475677490234;-56.641475677490234
4568666666.6666155;-56.752906799316406;-56.752906799316406
4572333333.3332825;-56.684715270996094;-56.684715270996094
4575999999.9999495;-56.4466552734375;-56.4466552734375
4579666666.6666164;-56.706844329833984;-56.706844329833984
4583333333.3332834;-56.678363800048828;-56.678363800048828
4586999999.9999504;-56.495521545410156;-56.495521545410156
4590666666.6666174;-56.363037109375;-56.363037109375
4594333333.3332844;-56.583366394042969;-56.583366394042969
4597999999.9999514;-56.460777282714844;-56.460777282714844
4601666666.6666183;-56.625053405761719;-56.625053405761719
4605333333.3332853;-56.774574279785156;-56.774574279785156
4608999999.9999523;-56.540370941162109;-56.540370941162109
4612666666.6666193;-56.362571716308594;-56.362571716308594
4616333333.3332863;-56.51080322265625;-56.51080322265625
4619999999.9999533;-56.570240020751953;-56.570240020751953
4623666666.6666203;-56.685451507568359;-56.685451507568359
4627333333.3332872;-56.688510894775391;-56.688510894775391
4630999999.9999542;-56.762828826904297;-56.762828826904297
4634666666.6666212;-56.924110412597656;-56.924110412597656
4638333333.3332882;-57.120719909667969;-57.120719909667969
4641999999.9999552;-57.1246337890625;-57.1246337890625
4645666666.6666222;-57.249240875244141;-57.249240875244141
4649333333.3332891;-57.034614562988281;-57.034614562988281
4652999999.9999561;-56.981281280517578;-56.981281280517578
4656666666.6666231;-57.275295257568359;-57.275295257568359
4660333333.3332901;-57.054431915283203;-57.054431915283203
4663999999.9999571;-57.302639007568359;-57.302639007568359
4667666666.6666241;-57.216545104980469;-57.216545104980469
4671333333.3332911;-57.417167663574219;-57.417167663574219
4674999999.999958;-57.193782806396484;-57.193782806396484
4678666666.666625;-57.372650146484375;-57.372650146484375
4682333333.333292;-57.441898345947266;-57.441898345947266
4685999999.999959;-57.130245208740234;-57.130245208740234
4689666666.666626;-57.187332153320313;-57.187332153320313
4693333333.333293;-57.350799560546875;-57.350799560546875
4696999999.9999599;-57.091888427734375;-57.091888427734375
4700666666.6666269;-57.004280090332031;-57.004280090332031
4704333333.3332939;-57.006912231445313;-57.006912231445313
4707999999.9999609;-56.976276397705078;-56.976276397705078
4711666666.6666279;-57.115077972412109;-57.115077972412109
4715333333.3332949;-56.880508422851563;-56.880508422851563
4718999999.9999619;-56.882530212402344;-56.882530212402344
4722666666.6666288;-56.473186492919922;-56.473186492919922
4726333333.3332958;-56.700595855712891;-56.700595855712891
4729999999.9999628;-57.032779693603516;-57.032779693603516
4733666666.6666298;-57.06195068359375;-57.06195068359375
4737333333.3332968;-56.704998016357422;-56.704998016357422
4740999999.9999638;-56.679420471191406;-56.679420471191406
4744666666.6666307;-56.631195068359375;-56.631195068359375
4748333333.3332977;-56.962745666503906;-56.962745666503906
4751999999.9999647;-56.934932708740234;-56.934932708740234
4755666666.6666317;-56.564945220947266;-56.564945220947266
4759333333.3332987;-57.023220062255859;-57.023220062255859
4762999999.9999657;-56.870513916015625;-56.870513916015625
4766666666.6666327;-57.1014404296875;-57.1014404296875
4770333333.3332996;-56.694049835205078;-56.694049835205078
4773999999.9999666;-57.067913055419922;-57.067913055419922
4777666666.6666336;-57.257598876953125;-57.257598876953125
4781333333.3333006;-56.977821350097656;-56.977821350097656
4784999999.9999676;-56.953777313232422;-56.953777313232422
4788666666.6666346;-57.437610626220703;-57.437610626220703
4792333333.3333015;-57.529827117919922;-57.529827117919922
4795999999.9999685;-57.523296356201172;-57.523296356201172
4799666666.6666355;-57.430500030517578;-57.430500030517578
4803333333.3333025;-57.308906555175781;-57.308906555175781
4806999999.9999695;-57.355361938476563;-57.355361938476563
4810666666.6666365;-57.2548828125;-57.2548828125
4814333333.3333035;-57.567604064941406;-57.567604064941406
4817999999.9999704;-57.616065979003906;-57.616065979003906
4821666666.6666374;-57.193496704101563;-57.193496704101563
4825333333.3333044;-57.088199615478516;-57.088199615478516
4828999999.9999714;-57.371944427490234;-57.371944427490234
4832666666.6666384;-57.234893798828125;-57.234893798828125
4836333333.3333054;-57.133068084716797;-57.133068084716797
4839999999.9999723;-57.302837371826172;-57.302837371826172
4843666666.6666393;-57.079010009765625;-57.079010009765625
4847333333.3333063;-56.785392761230469;-56.785392761230469
4850999999.9999733;-57.076549530029297;-57.076549530029297
4854666666.6666403;-57.180278778076172;-57.180278778076172
4858333333.3333073;-57.190067291259766;-57.190067291259766
4861999999.9999743;-56.969856262207031;-56.969856262207031
4865666666.6666412;-56.795951843261719;-56.795951843261719
4869333333.3333082;-56.737712860107422;-56.737712860107422
4872999999.9999752;-56.986743927001953;-56.986743927001953
4876666666.6666422;-57.177452087402344;-57.177452087402344
4880333333.3333092;-56.909904479980469;-56.909904479980469
4883999999.9999762;-57.045993804931641;-57.045993804931641
4887666666.6666431;-57.143623352050781;-57.143623352050781
4891333333.3333101;-57.077564239501953;-57.077564239501953
4894999999.9999771;-57.152923583984375;-57.152923583984375
4898666666.6666441;-57.502761840820312;-57.502761840820312
4902333333.3333111;-57.393684387207031;-57.393684387207031
4905999999.9999781;-57.752601623535156;-57.752601623535156
4909666666.6666451;-57.321044921875;-57.321044921875
4913333333.333312;-56.988983154296875;-56.988983154296875
4916999999.999979;-57.349964141845703;-57.349964141845703
4920666666.666646;-57.184848785400391;-57.184848785400391
4924333333.333313;-57.245655059814453;-57.245655059814453
4927999999.99998;-57.333606719970703;-57.333606719970703
4931666666.666647;-57.433380126953125;-57.433380126953125
4935333333.3333139;-57.306087493896484;-57.306087493896484
4938999999.9999809;-57.548355102539062;-57.548355102539062
4942666666.6666479;-57.84735107421875;-57.84735107421875
4946333333.3333149;-57.087665557861328;-57.087665557861328
4949999999.9999819;-57.297599792480469;-57.297599792480469
4953666666.6666489;-57.751171112060547;-57.751171112060547
4957333333.3333158;-57.538097381591797;-57.538097381591797
4960999999.9999828;-57.670196533203125;-57.670196533203125
4964666666.6666498;-57.527675628662109;-57.527675628662109
4968333333.3333168;-57.449798583984375;-57.449798583984375
4971999999.9999838;-57.422122955322266;-57.422122955322266
4975666666.6666508;-57.178859710693359;-57.178859710693359
4979333333.3333178;-57.135646820068359;-57.135646820068359
4982999999.9999847;-57.113498687744141;-57.113498687744141
4986666666.6666517;-56.856647491455078;-56.856647491455078
4990333333.3333187;-57.073276519775391;-57.073276519775391
4993999999.9999857;-57.146335601806641;-57.146335601806641
4997666666.6666527;-56.791439056396484;-56.791439056396484
5001333333.3333197;-57.406551361083984;-57.406551361083984
5004999999.9999866;-56.833652496337891;-56.833652496337891
5008666666.6666536;-57.098823547363281;-57.098823547363281
5012333333.3333206;-56.871231079101562;-56.871231079101562
5015999999.9999876;-57.131069183349609;-57.131069183349609
5019666666.6666546;-56.7681884765625;-56.7681884765625
5023333333.3333216;-56.934333801269531;-56.934333801269531
5026999999.9999886;-56.8433837890625;-56.8433837890625
5030666666.6666555;-56.873569488525391;-56.873569488525391
5034333333.3333225;-57.191814422607422;-57.191814422607422
5037999999.9999895;-57.324047088623047;-57.324047088623047
5041666666.6666565;-57.423210144042969;-57.423210144042969
5045333333.3333235;-57.4139404296875;-57.4139404296875
5048999999.9999905;-57.408828735351562;-57.408828735351562
5052666666.6666574;-57.015731811523438;-57.015731811523438
5056333333.3333244;-57.300304412841797;-57.300304412841797
5059999999.9999914;-57.582717895507813;-57.582717895507813
5063666666.6666584;-57.287464141845703;-57.287464141845703
5067333333.3333254;-57.603908538818359;-57.603908538818359
5070999999.9999924;-57.158901214599609;-57.158901214599609
5074666666.6666594;-57.460350036621094;-57.460350036621094
5078333333.3333263;-57.073673248291016;-57.073673248291016
5081999999.9999933;-57.628829956054687;-57.628829956054687
5085666666.6666603;-56.988391876220703;-56.988391876220703
5089333333.3333273;-57.160343170166016;-57.160343170166016
5092999999.9999943;-57.147605895996094;-57.147605895996094
5096666666.6666613;-57.105739593505859;-57.105739593505859
5100333333.3333282;-56.901199340820312;-56.901199340820312
5103999999.9999952;-57.320323944091797;-57.320323944091797
5107666666.6666622;-56.900394439697266;-56.900394439697266
5111333333.3333292;-57.198017120361328;-57.198017120361328
5114999999.9999962;-56.878582000732422;-56.878582000732422
5118666666.6666632;-57.334377288818359;-57.334377288818359
5122333333.3333302;-57.148002624511719;-57.148002624511719
5125999999.9999971;-56.591339111328125;-56.591339111328125
5129666666.6666641;-56.951267242431641;-56.951267242431641
5133333333.3333311;-56.895450592041016;-56.895450592041016
5136999999.9999981;-56.619186401367188;-56.619186401367188
5140666666.6666651;-56.867240905761719;-56.867240905761719
5144333333.3333321;-57.047824859619141;-57.047824859619141
5147999999.999999;-57.07318115234375;-57.07318115234375
5151666666.666666;-57.183834075927734;-57.183834075927734
5155333333.333333;-57.681953430175781;-57.681953430175781
5159000000;-57.471240997314453;-57.471240997314453
5162666666.666667;-57.247669219970703;-57.247669219970703
5166333333.333334;-57.630313873291016;-57.630313873291016
5170000000.000001;-57.440223693847656;-57.440223693847656
5173666666.6666679;-57.491752624511719;-57.491752624511719
5177333333.3333349;-57.6575927734375;-57.6575927734375
5181000000.0000019;-57.877021789550781;-57.877021789550781
5184666666.6666689;-57.704719543457031;-57.704719543457031
5188333333.3333359;-57.652572631835937;-57.652572631835937
5192000000.0000029;-58.002109527587891;-58.002109527587891
5195666666.6666698;-57.92071533203125;-57.92071533203125
5199333333.3333368;-58.207328796386719;-58.207328796386719
5203000000.0000038;-58.063205718994141;-58.063205718994141
5206666666.6666708;-57.851314544677734;-57.851314544677734
5210333333.3333378;-57.888992309570312;-57.888992309570312
5214000000.0000048;-57.845676422119141;-57.845676422119141
5217666666.6666718;-57.928230285644531;-57.928230285644531
5221333333.3333387;-58.313686370849609;-58.313686370849609
5225000000.0000057;-57.989036560058594;-57.989036560058594
5228666666.6666727;-57.261276245117188;-57.261276245117188
5232333333.3333397;-57.664802551269531;-57.664802551269531
5236000000.0000067;-57.524669647216797;-57.524669647216797
